The data obtained from the Suwannee River Water Management District (SRWMD) may be provisional and subject to,,,,,,,,,,,,,,,,,,,
"revision. The SRWMD specifically disclaims any warranty, either expressed or implied, including but not limited to the",,,,,,,,,,,,,,,,,,,
the implied warranties of merchantability and fitness for a particular use. The entire risk as to quality and performance,,,,,,,,,,,,,,,,,,,
"is with the user. In no event will the SRWMD be liable for any direct, indirect, incidental, special, consequential,  or",,,,,,,,,,,,,,,,,,,
SRWMD,02322350,Mean,03/14/2022,21.86,Provisional,397.5,Provisional,7.4,Provisional,4.80875,Provisional,54.91646,Provisional,2.52021,Provisional,261.48,Provisional,3.705,Provisional
SRWMD,02322350,Mean,03/15/2022,20.81,Provisional,369.5,Provisional,7.347,Provisional,4.14021,Provisional,46.30771,Provisional,1.63979,Provisional,227.32,Provisional,34.05354,Provisional
SRWMD,02322350,Mean,03/16/2022,19.24,Provisional,244.3,Provisional,7.169,Provisional,4.41187,Provisional,47.81479,Provisional,0.85915,Provisional,166.98,Provisional,96.60063,Provisional
SRWMD,02322350,Mean,03/17/2022,18.53,Provisional,176.8,Provisional,7.034,Provisional,5.07521,Provisional,54.21417,Provisional,0.64629,Provisional,12.89,Provisional,116.36042,Provisional
SRWMD,02322350,Mean,03/18/2022,18.89,Provisional,169.9,Provisional,7.012,Provisional,4.99729,Provisional,53.74,Provisional,0.59198,Provisional,2.58,Provisional,117.89813,Provisional
SRWMD,02322350,Mean,03/19/2022,20.03,Provisional,210.6,Provisional,7.104,Provisional,4.48146,Provisional,49.32687,Provisional,0.66056,Provisional,2.39,Provisional,111.1825,Provisional
SRWMD,02322350,Mean,03/20/2022,20.43,Provisional,263.7,Provisional,7.193,Provisional,3.9625,Provisional,43.97833,Provisional,0.79079,Provisional,0.93,Provisional,98.885,Provisional
SRWMD,02322350,Mean,03/21/2022,20.51,Provisional,335.2,Provisional,7.294,Provisional,3.65417,Provisional,40.61646,Provisional,0.92344,Provisional,0.71,Provisional,71.45271,Provisional
SRWMD,02322350,Mean,03/22/2022,21.5,Provisional,393.1,Provisional,7.364,Provisional,3.48583,Provisional,39.53396,Provisional,1.11292,Provisional,12.9,Provisional,32.65375,Provisional
SRWMD,02322350,Mean,03/23/2022,22.1,Provisional,414.3,Provisional,7.381,Provisional,3.35354,Provisional,38.47375,Provisional,1.25437,Provisional,4.18,Provisional,8.08667,Provisional
SRWMD,02322350,Mean,03/24/2022,21.73,Provisional,403.6,Provisional,7.399,Provisional,3.84562,Provisional,43.77854,Provisional,1.43521,Provisional,2.16,Provisional,9.45812,Provisional
SRWMD,02322350,Mean,03/25/2022,21.55,Provisional,406.7,Provisional,7.408,Provisional,4.09521,Provisional,46.48917,Provisional,1.66479,Provisional,1.17,Provisional,8.4275,Provisional
SRWMD,02322350,Mean,03/26/2022,21.34,Provisional,410.8,Provisional,7.422,Provisional,4.25562,Provisional,48.10083,Provisional,1.655,Provisional,-0.13,Provisional,6.64813,Provisional
SRWMD,02322350,Mean,03/27/2022,20.72,Provisional,357.7,Provisional,7.346,Provisional,3.93146,Provisional,43.90479,Provisional,1.18606,Provisional,0.17,Provisional,53.93771,Provisional
SRWMD,02322350,Mean,03/28/2022,19.66,Provisional,220.7,Provisional,7.131,Provisional,4.59396,Provisional,50.20812,Provisional,0.75379,Provisional,0.88,Provisional,106.39896,Provisional
SRWMD,02322350,Mean,03/29/2022,18.85,Provisional,120.7,Provisional,6.823,Provisional,5.30875,Provisional,57.06958,Provisional,0.44892,Provisional,1.28,Provisional,121.23667,Provisional
SRWMD,02322350,Mean,03/30/2022,19.37,Provisional,114.9,Provisional,6.793,Provisional,5.22125,Provisional,56.71146,Provisional,0.40698,Provisional,1.11,Provisional,120.93708,Provisional
SRWMD,02322350,Mean,03/31/2022,20.1,Provisional,156.7,Provisional,6.951,Provisional,4.67042,Provisional,51.48958,Provisional,0.51298,Provisional,0.85,Provisional,116.11688,Provisional
SRWMD,02322350,Mean,04/01/2022,21.19,Provisional,254.6,Provisional,7.163,Provisional,3.83167,Provisional,43.14562,Provisional,0.7991,Provisional,0.72,Provisional,98.28021,Provisional
SRWMD,02322350,Mean,04/02/2022,20.79,Provisional,335.6,Provisional,7.302,Provisional,3.63729,Provisional,40.66604,Provisional,0.98762,Provisional,0.13,Provisional,70.67354,Provisional
SRWMD,02322350,Mean,04/03/2022,21.26,Provisional,391.7,Provisional,7.372,Provisional,3.56521,Provisional,40.25167,Provisional,1.19687,Provisional,-0.02,Provisional,31.69458,Provisional
SRWMD,02322350,Mean,04/04/2022,21.63,Provisional,412.6,Provisional,7.414,Provisional,3.87167,Provisional,44.01812,Provisional,1.40021,Provisional,-0.12,Provisional,10.33333,Provisional
SRWMD,02322350,Mean,04/05/2022,22.29,Provisional,416,Provisional,7.417,Provisional,3.77542,Provisional,43.46229,Provisional,1.41167,Provisional,-0.12,Provisional,6.93021,Provisional
SRWMD,02322350,Mean,04/06/2022,22.7,Provisional,415.2,Provisional,7.398,Provisional,3.64437,Provisional,42.28417,Provisional,1.50125,Provisional,-0.13,Provisional,6.12479,Provisional
SRWMD,02322350,Mean,04/07/2022,22.74,Provisional,411.8,Provisional,7.395,Provisional,3.81542,Provisional,44.32021,Provisional,1.62521,Provisional,-0.07,Provisional,5.45479,Provisional
SRWMD,02322350,Mean,04/08/2022,21.82,Provisional,407.9,Provisional,7.432,Provisional,4.49021,Provisional,51.23146,Provisional,1.90583,Provisional,-0.14,Provisional,4.11625,Provisional
SRWMD,02322350,Mean,04/09/2022,21.63,Provisional,402.8,Provisional,7.439,Provisional,4.87562,Provisional,55.43729,Provisional,2.17104,Provisional,-0.11,Provisional,2.615,Provisional
SRWMD,02322350,Mean,04/10/2022,21.76,Provisional,400.8,Provisional,7.435,Provisional,4.96021,Provisional,56.51646,Provisional,2.28312,Provisional,-0.12,Provisional,1.97292,Provisional
SRWMD,02322350,Mean,04/11/2022,22.06,Provisional,400.3,Provisional,7.428,Provisional,4.8975,Provisional,56.13833,Provisional,2.33208,Provisional,-0.08,Provisional,1.78625,Provisional
SRWMD,02322350,Mean,04/12/2022,22.4,Provisional,400,Provisional,7.418,Provisional,4.82396,Provisional,55.66604,Provisional,2.40604,Provisional,0.02,Provisional,1.33438,Provisional
SRWMD,02322350,Mean,04/13/2022,22.52,Provisional,398.5,Provisional,7.419,Provisional,4.87979,Provisional,56.43604,Provisional,2.47937,Provisional,-0.04,Provisional,0.955,Provisional
SRWMD,02322350,Mean,04/14/2022,22.58,Provisional,397.4,Provisional,7.411,Provisional,4.86521,Provisional,56.31854,Provisional,2.49458,Provisional,-0.03,Provisional,0.88646,Provisional
SRWMD,02322350,Mean,04/15/2022,22.63,Provisional,396.5,Provisional,7.407,Provisional,4.84042,Provisional,56.09917,Provisional,2.50812,Provisional,-0.02,Provisional,0.87333,Provisional
SRWMD,02322350,Mean,04/16/2022,22.63,Provisional,395.2,Provisional,7.404,Provisional,4.85187,Provisional,56.23875,Provisional,2.54271,Provisional,-0.12,Provisional,0.71771,Provisional
SRWMD,02322350,Mean,04/17/2022,22.63,Provisional,394.2,Provisional,7.4,Provisional,4.76104,Provisional,55.17771,Provisional,2.52458,Provisional,0.13,Provisional,1.11667,Provisional
SRWMD,02322350,Mean,04/18/2022,22.64,Provisional,393.9,Provisional,7.4,Provisional,4.89396,Provisional,56.73542,Provisional,2.56771,Provisional,7.25,Provisional,0.84708,Provisional
SRWMD,02322350,Mean,04/19/2022,22.51,Provisional,393.3,Provisional,7.42,Provisional,5.05021,Provisional,58.38708,Provisional,2.59854,Provisional,2.45,Provisional,0.53937,Provisional
SRWMD,02322350,Mean,04/20/2022,22.52,Provisional,392.5,Provisional,7.419,Provisional,5.08854,Provisional,58.86208,Provisional,2.62271,Provisional,12.28,Provisional,0.15896,Provisional
SRWMD,02322350,Mean,04/21/2022,22.61,Provisional,392.6,Provisional,7.417,Provisional,5.05042,Provisional,58.50854,Provisional,2.6325,Provisional,115.71,Provisional,0.02375,Provisional
SRWMD,02322350,Mean,04/22/2022,22.63,Provisional,392.1,Provisional,7.418,Provisional,5.03062,Provisional,58.30167,Provisional,2.63979,Provisional,0,Missing Data,-0.01562,Provisional
SRWMD,02322350,Mean,04/23/2022,22.64,Provisional,392.2,Provisional,7.428,Provisional,5.01271,Provisional,58.11833,Provisional,2.64708,Provisional,0,Missing Data,-0.18125,Provisional
SRWMD,02322350,Mean,04/24/2022,22.67,Provisional,392.1,Provisional,7.441,Provisional,4.98417,Provisional,57.80937,Provisional,2.65583,Provisional,0,Missing Data,-0.32792,Provisional
SRWMD,02322350,Mean,04/25/2022,22.69,Provisional,391.9,Provisional,7.44,Provisional,4.96646,Provisional,57.63958,Provisional,2.66167,Provisional,353,Provisional,-0.22937,Provisional
SRWMD,02322350,Mean,04/26/2022,22.67,Provisional,391.4,Provisional,7.437,Provisional,4.96458,Provisional,57.58562,Provisional,2.65333,Provisional,325.86,Provisional,-0.41083,Provisional
SRWMD,02322350,Mean,04/27/2022,22.68,Provisional,391.2,Provisional,7.438,Provisional,4.96396,Provisional,57.58146,Provisional,2.66646,Provisional,246.73,Provisional,-0.47542,Provisional
SRWMD,02322350,Mean,04/28/2022,22.67,Provisional,390.9,Provisional,7.438,Provisional,4.99646,Provisional,57.945,Provisional,2.67312,Provisional,183.64,Provisional,-0.43896,Provisional
SRWMD,02322350,Mean,04/29/2022,22.65,Provisional,390.6,Provisional,7.441,Provisional,4.98417,Provisional,57.7825,Provisional,2.67833,Provisional,134.34,Provisional,-0.45979,Provisional
SRWMD,02322350,Mean,04/30/2022,22.67,Provisional,390.4,Provisional,7.437,Provisional,4.98417,Provisional,57.79542,Provisional,2.67979,Provisional,102.05,Provisional,-0.46042,Provisional
SRWMD,02322350,Mean,05/01/2022,22.68,Provisional,390.4,Provisional,7.437,Provisional,5,Provisional,57.99104,Provisional,2.6825,Provisional,33.47,Provisional,-0.35688,Provisional
SRWMD,02322350,Mean,05/02/2022,22.69,Provisional,390.4,Provisional,7.438,Provisional,4.98625,Provisional,57.86437,Provisional,2.68375,Provisional,17.16,Provisional,-0.28479,Provisional
SRWMD,02322350,Mean,05/03/2022,22.7,Provisional,390.4,Provisional,7.44,Provisional,4.97021,Provisional,57.6675,Provisional,2.68417,Provisional,22.68,Provisional,-0.23354,Provisional
SRWMD,02322350,Mean,05/04/2022,21.97,Provisional,331.3,Provisional,7.894,Provisional,4.78542,Provisional,55.89167,Provisional,2.30085,Provisional,205.84,Provisional,-0.34375,Provisional
SRWMD,02322350,Mean,05/05/2022,22.7,Provisional,389.8,Provisional,7.484,Provisional,4.81729,Provisional,55.90646,Provisional,2.68917,Provisional,0.13,Provisional,-0.6325,Provisional
SRWMD,02322350,Mean,05/06/2022,22.68,Provisional,390.4,Provisional,7.492,Provisional,4.87792,Provisional,56.58417,Provisional,2.68854,Provisional,0.43,Provisional,-0.64833,Provisional
SRWMD,02322350,Mean,05/07/2022,22.7,Provisional,390.3,Provisional,7.494,Provisional,4.83521,Provisional,56.10521,Provisional,2.69062,Provisional,0.54,Provisional,-0.63958,Provisional
SRWMD,02322350,Mean,05/08/2022,22.68,Provisional,390.4,Provisional,7.492,Provisional,4.84312,Provisional,56.175,Provisional,2.6925,Provisional,6.31,Provisional,-0.66229,Provisional
SRWMD,02322350,Mean,05/09/2022,22.67,Provisional,390.3,Provisional,7.495,Provisional,4.86083,Provisional,56.37333,Provisional,2.69479,Provisional,2.6,Provisional,-0.61437,Provisional
SRWMD,02322350,Mean,05/10/2022,22.65,Provisional,390,Provisional,7.501,Provisional,4.89542,Provisional,56.76167,Provisional,2.69708,Provisional,1.82,Provisional,-0.69542,Provisional
SRWMD,02322350,Mean,05/11/2022,22.65,Provisional,389.6,Provisional,7.501,Provisional,4.87958,Provisional,56.57208,Provisional,2.69792,Provisional,0.44,Provisional,-0.69396,Provisional
SRWMD,02322350,Mean,05/12/2022,22.65,Provisional,389.4,Provisional,7.5,Provisional,4.83896,Provisional,56.11437,Provisional,2.69792,Provisional,0.11,Provisional,-0.71063,Provisional
SRWMD,02322350,Mean,05/13/2022,22.66,Provisional,389.1,Provisional,7.499,Provisional,4.84125,Provisional,56.13562,Provisional,2.69896,Provisional,0.05,Provisional,-0.72396,Provisional
SRWMD,02322350,Mean,05/14/2022,22.69,Provisional,388.4,Provisional,7.502,Provisional,4.82604,Provisional,55.99646,Provisional,2.69896,Provisional,0.42,Provisional,-0.72313,Provisional
SRWMD,02322350,Mean,05/15/2022,22.66,Provisional,386.9,Provisional,7.502,Provisional,4.82875,Provisional,55.99458,Provisional,2.67667,Provisional,0.35,Provisional,0.60146,Provisional
SRWMD,02322350,Mean,05/16/2022,22.69,Provisional,388.8,Provisional,7.5,Provisional,4.81479,Provisional,55.85396,Provisional,2.69521,Provisional,0.13,Provisional,-0.20271,Provisional
SRWMD,02322350,Mean,05/17/2022,22.68,Provisional,387.8,Provisional,7.501,Provisional,4.78208,Provisional,55.4725,Provisional,2.70167,Provisional,0.11,Provisional,-0.6125,Provisional
SRWMD,02322350,Mean,05/18/2022,22.72,Provisional,387,Provisional,7.501,Provisional,4.83729,Provisional,56.16062,Provisional,2.70208,Provisional,0.13,Provisional,-0.69375,Provisional
SRWMD,02322350,Mean,05/19/2022,22.71,Provisional,385.4,Provisional,7.51,Provisional,4.84146,Provisional,56.19062,Provisional,2.70375,Provisional,0.27,Provisional,-0.73625,Provisional
SRWMD,02322350,Mean,05/20/2022,22.71,Provisional,384.6,Provisional,7.512,Provisional,4.84208,Provisional,56.20146,Provisional,2.70417,Provisional,0.19,Provisional,-0.74771,Provisional
SRWMD,02322350,Mean,05/21/2022,22.69,Provisional,384,Provisional,7.508,Provisional,4.83667,Provisional,56.1175,Provisional,2.70417,Provisional,0.2,Provisional,-0.71542,Provisional
SRWMD,02322350,Mean,05/22/2022,22.69,Provisional,383.6,Provisional,7.507,Provisional,4.85458,Provisional,56.32229,Provisional,2.70708,Provisional,0.16,Provisional,-0.72896,Provisional
SRWMD,02322350,Mean,05/23/2022,22.71,Provisional,383.4,Provisional,7.509,Provisional,4.85042,Provisional,56.30146,Provisional,2.70625,Provisional,0.13,Provisional,-0.75229,Provisional
SRWMD,02322350,Mean,05/24/2022,22.72,Provisional,382.7,Provisional,7.509,Provisional,4.81729,Provisional,55.92604,Provisional,2.70687,Provisional,0.15,Provisional,-0.72521,Provisional
SRWMD,02322350,Mean,05/25/2022,22.72,Provisional,382.7,Provisional,7.511,Provisional,4.82896,Provisional,56.06458,Provisional,2.70917,Provisional,0.25,Provisional,-0.75396,Provisional
SRWMD,02322350,Mean,05/26/2022,22.7,Provisional,381.7,Provisional,7.509,Provisional,4.83979,Provisional,56.15104,Provisional,2.71021,Provisional,0.11,Provisional,-0.73354,Provisional
SRWMD,02322350,Mean,05/27/2022,22.68,Provisional,380.6,Provisional,7.509,Provisional,4.80979,Provisional,55.79562,Provisional,2.71125,Provisional,0.11,Provisional,-0.74104,Provisional
SRWMD,02322350,Mean,05/28/2022,22.7,Provisional,379.3,Provisional,7.513,Provisional,4.83125,Provisional,56.05479,Provisional,2.71146,Provisional,0,Missing Data,-0.73354,Provisional
SRWMD,02322350,Mean,05/29/2022,22.72,Provisional,377.9,Provisional,7.515,Provisional,4.83583,Provisional,56.12521,Provisional,2.7125,Provisional,1.58,Provisional,-0.74042,Provisional
SRWMD,02322350,Mean,05/30/2022,22.71,Provisional,376,Provisional,7.514,Provisional,4.83562,Provisional,56.11458,Provisional,2.71187,Provisional,0.98,Provisional,-0.68354,Provisional
SRWMD,02322350,Mean,05/31/2022,22.72,Provisional,375.8,Provisional,7.516,Provisional,4.83583,Provisional,56.13521,Provisional,2.71521,Provisional,0.74,Provisional,-0.72938,Provisional
SRWMD,02322350,Mean,06/01/2022,22.72,Provisional,375.7,Provisional,7.514,Provisional,4.83812,Provisional,56.15104,Provisional,2.71625,Provisional,0.21,Provisional,-0.72063,Provisional
SRWMD,02322350,Mean,06/02/2022,22.72,Provisional,373.4,Provisional,7.515,Provisional,4.85,Provisional,56.28479,Provisional,2.71875,Provisional,0.19,Provisional,-0.7275,Provisional
SRWMD,02322350,Mean,06/03/2022,22.72,Provisional,372.6,Provisional,7.516,Provisional,4.82312,Provisional,55.99208,Provisional,2.71917,Provisional,3.07,Provisional,-0.75313,Provisional
SRWMD,02322350,Mean,06/04/2022,22.72,Provisional,372,Provisional,7.517,Provisional,4.81917,Provisional,55.94458,Provisional,2.71896,Provisional,1.11,Provisional,-0.73625,Provisional
SRWMD,02322350,Mean,06/05/2022,22.71,Provisional,370.2,Provisional,7.519,Provisional,4.85625,Provisional,56.35083,Provisional,2.71562,Provisional,0.86,Provisional,-0.64167,Provisional
SRWMD,02322350,Mean,06/06/2022,22.73,Provisional,370.9,Provisional,7.517,Provisional,4.84646,Provisional,56.27396,Provisional,2.71771,Provisional,0.13,Provisional,-0.58521,Provisional
SRWMD,02322350,Mean,06/07/2022,22.74,Provisional,374.3,Provisional,7.52,Provisional,4.88646,Provisional,56.73375,Provisional,2.72146,Provisional,0.78,Provisional,-0.73958,Provisional
SRWMD,02322350,Mean,06/08/2022,22.74,Provisional,375.3,Provisional,7.519,Provisional,4.88083,Provisional,56.67292,Provisional,2.72083,Provisional,0.38,Provisional,-0.75042,Provisional
SRWMD,02322350,Mean,06/09/2022,22.73,Provisional,375.1,Provisional,7.518,Provisional,4.855,Provisional,56.36875,Provisional,2.72187,Provisional,0.15,Provisional,-0.75833,Provisional
SRWMD,02322350,Mean,06/10/2022,22.7,Provisional,374.7,Provisional,7.518,Provisional,4.84125,Provisional,56.17125,Provisional,2.7225,Provisional,0.11,Provisional,-0.74729,Provisional
SRWMD,02322350,Mean,06/11/2022,22.72,Provisional,375,Provisional,7.52,Provisional,4.86812,Provisional,56.51208,Provisional,2.7225,Provisional,0.13,Provisional,-0.74104,Provisional
SRWMD,02322350,Mean,06/12/2022,22.69,Provisional,374.4,Provisional,7.519,Provisional,4.8075,Provisional,55.77708,Provisional,2.72417,Provisional,0.26,Provisional,-0.72271,Provisional
SRWMD,02322350,Mean,06/13/2022,22.75,Provisional,375.1,Provisional,7.525,Provisional,4.90417,Provisional,56.97104,Provisional,2.72417,Provisional,0.11,Provisional,-0.74646,Provisional
SRWMD,02322350,Mean,06/14/2022,22.74,Provisional,383.3,Provisional,7.53,Provisional,4.86792,Provisional,56.53375,Provisional,2.7225,Provisional,0.23,Provisional,-0.71958,Provisional
SRWMD,02322350,Mean,06/15/2022,22.75,Provisional,383.1,Provisional,7.53,Provisional,4.88521,Provisional,56.74417,Provisional,2.725,Provisional,0.14,Provisional,-0.75687,Provisional
SRWMD,02322350,Mean,06/16/2022,22.76,Provisional,381.6,Provisional,7.529,Provisional,4.87229,Provisional,56.62292,Provisional,2.72583,Provisional,0.29,Provisional,-0.74979,Provisional
SRWMD,02322350,Mean,06/17/2022,22.75,Provisional,381.3,Provisional,7.531,Provisional,4.87667,Provisional,56.655,Provisional,2.72708,Provisional,3.57,Provisional,-0.68063,Provisional
SRWMD,02322350,Mean,06/18/2022,22.73,Provisional,380.5,Provisional,7.53,Provisional,4.84229,Provisional,56.21812,Provisional,2.72667,Provisional,0.71,Provisional,-0.72958,Provisional
SRWMD,02322350,Mean,06/19/2022,22.74,Provisional,380.9,Provisional,7.532,Provisional,4.84625,Provisional,56.27104,Provisional,2.72792,Provisional,2.83,Provisional,-0.73042,Provisional
SRWMD,02322350,Mean,06/20/2022,22.76,Provisional,384.7,Provisional,7.54,Provisional,4.88292,Provisional,56.72208,Provisional,2.72708,Provisional,0.84,Provisional,-0.74833,Provisional
SRWMD,02322350,Mean,06/21/2022,22.74,Provisional,385.2,Provisional,7.539,Provisional,4.91312,Provisional,57.05417,Provisional,2.72833,Provisional,0.71,Provisional,-0.74833,Provisional
SRWMD,02322350,Mean,06/22/2022,22.87,Provisional,365.3,Provisional,7.343,Provisional,5.08458,Provisional,59.29229,Provisional,2.72292,Provisional,72.58,Provisional,-0.57042,Provisional
SRWMD,02322350,Mean,06/23/2022,22.77,Provisional,386,Provisional,7.43,Provisional,5.01062,Provisional,58.22604,Provisional,2.72292,Provisional,71.49,Provisional,-0.57583,Provisional
SRWMD,02322350,Mean,06/24/2022,22.73,Provisional,387.8,Provisional,7.427,Provisional,4.98333,Provisional,57.84479,Provisional,2.7225,Provisional,1.1,Provisional,-0.68417,Provisional
SRWMD,02322350,Mean,06/25/2022,22.74,Provisional,390.6,Provisional,7.425,Provisional,5.03375,Provisional,58.44729,Provisional,2.72583,Provisional,0.9,Provisional,-0.62438,Provisional
SRWMD,02322350,Mean,06/26/2022,22.73,Provisional,392,Provisional,7.426,Provisional,5.00625,Provisional,58.12396,Provisional,2.7275,Provisional,0.84,Provisional,-0.65333,Provisional
SRWMD,02322350,Mean,06/27/2022,22.72,Provisional,392.4,Provisional,7.431,Provisional,5.0425,Provisional,58.53312,Provisional,2.72896,Provisional,21.02,Provisional,-0.61563,Provisional
